Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Document Type,Source,EID
"Tran K., He X., Zhang L., Sun J.",Rich Image Captioning in the Wild,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789551,434,441,,,10.1109/CVPRW.2016.61,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010205139&doi=10.1109%2fCVPRW.2016.61&partnerID=40&md5=727770f5baadf42dc52606e096b7070b,"Microsoft Research, United States","Tran, K., Microsoft Research, United States; He, X., Microsoft Research, United States; Zhang, L., Microsoft Research, United States; Sun, J., Microsoft Research, United States",Conference Paper,Scopus,2-s2.0-85010205139
Sadjadi F.,Adaptive Object Classification Using Complex SAR Signatures,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789534,299,303,,,10.1109/CVPRW.2016.44,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010192459&doi=10.1109%2fCVPRW.2016.44&partnerID=40&md5=526526493f61d3d630783f627fae6dbc,"Lockheed Martin Corporation, Eagan, MN, United States","Sadjadi, F., Lockheed Martin Corporation, Eagan, MN, United States",Conference Paper,Scopus,2-s2.0-85010192459
"Hassner T., Masi I., Kim J., Choi J., Harel S., Natarajan P., Medioni G.",Pooling Faces: Template Based Face Recognition with Pooled Face Images,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789513,127,135,,2,10.1109/CVPRW.2016.23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010189140&doi=10.1109%2fCVPRW.2016.23&partnerID=40&md5=26ccfbd2cb860ca735db53aa8a230792,"Information Sciences Institute, USCCA, United States; Open University of Israel, Israel; Institute for Robotics and Intelligent Systems, USCCA, United States","Hassner, T., Information Sciences Institute, USCCA, United States, Open University of Israel, Israel; Masi, I., Institute for Robotics and Intelligent Systems, USCCA, United States; Kim, J., Institute for Robotics and Intelligent Systems, USCCA, United States; Choi, J., Institute for Robotics and Intelligent Systems, USCCA, United States; Harel, S., Open University of Israel, Israel; Natarajan, P., Information Sciences Institute, USCCA, United States; Medioni, G., Institute for Robotics and Intelligent Systems, USCCA, United States",Conference Paper,Scopus,2-s2.0-85010189140
"Zhou J., Hong X., Su F., Zhao G.",Recurrent Convolutional Neural Network Regression for Continuous Pain Intensity Estimation in Video,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789681,1535,1543,,,10.1109/CVPRW.2016.191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010198893&doi=10.1109%2fCVPRW.2016.191&partnerID=40&md5=c14916758be0152a9897e7510031f009,"Faculty of Information Technology and Electrical Engineering, University of Oulu, Finland; Beijing University of Posts and Telecommunications, China","Zhou, J., Faculty of Information Technology and Electrical Engineering, University of Oulu, Finland, Beijing University of Posts and Telecommunications, China; Hong, X., Faculty of Information Technology and Electrical Engineering, University of Oulu, Finland; Su, F., Beijing University of Posts and Telecommunications, China; Zhao, G., Faculty of Information Technology and Electrical Engineering, University of Oulu, Finland",Conference Paper,Scopus,2-s2.0-85010198893
"Kera H., Yonetani R., Higuchi K., Sato Y.",Discovering Objects of Joint Attention via First-Person Sensing,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789542,361,369,,,10.1109/CVPRW.2016.52,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010191185&doi=10.1109%2fCVPRW.2016.52&partnerID=40&md5=31d6889576415d6406eec71c9a1df051,"University of Tokyo, Tokyo, Japan","Kera, H., University of Tokyo, Tokyo, Japan; Yonetani, R., University of Tokyo, Tokyo, Japan; Higuchi, K., University of Tokyo, Tokyo, Japan; Sato, Y., University of Tokyo, Tokyo, Japan",Conference Paper,Scopus,2-s2.0-85010191185
"Ezeobiejesi J., Bhanu B.",Latent Fingerprint Image Segmentation Using Fractal Dimension Features and Weighted Extreme Learning Machine Ensemble,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789523,214,222,,1,10.1109/CVPRW.2016.33,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010202017&doi=10.1109%2fCVPRW.2016.33&partnerID=40&md5=baef36863c6d2e8b3946b685888b549d,"Center for Research in Intelligent Systems, University of California at Riverside, Riverside, CA, United States","Ezeobiejesi, J., Center for Research in Intelligent Systems, University of California at Riverside, Riverside, CA, United States; Bhanu, B., Center for Research in Intelligent Systems, University of California at Riverside, Riverside, CA, United States",Conference Paper,Scopus,2-s2.0-85010202017
"Fergnani F., Alletto S., Serra G., Mira J.D., Cucchiara R.",Body Part Based Re-Identification from an Egocentric Perspective,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789541,355,360,,,10.1109/CVPRW.2016.51,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010223768&doi=10.1109%2fCVPRW.2016.51&partnerID=40&md5=7f336e590a882857b6c5fd3253decf69,"Universita' degli Studi di Modena e Reggio Emilia, Italy; Universidade Tecnolgica Federal Do Paran, Coordenao de Eletrnica, Italy","Fergnani, F., Universita' degli Studi di Modena e Reggio Emilia, Italy; Alletto, S., Universita' degli Studi di Modena e Reggio Emilia, Italy; Serra, G., Universita' degli Studi di Modena e Reggio Emilia, Italy; Mira, J.D., Universidade Tecnolgica Federal Do Paran, Coordenao de Eletrnica, Italy; Cucchiara, R., Universita' degli Studi di Modena e Reggio Emilia, Italy",Conference Paper,Scopus,2-s2.0-85010223768
"Ma Y., Guo Y., Zhao J., Lu M., Zhang J., Wan J.",Fast and Accurate Registration of Structured Point Clouds with Small Overlaps,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789576,643,651,,,10.1109/CVPRW.2016.86,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010216389&doi=10.1109%2fCVPRW.2016.86&partnerID=40&md5=eb8ce87cea4e695c0b9c1b971dae19e0,"ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China","Ma, Y., ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China; Guo, Y., ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China; Zhao, J., ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China; Lu, M., ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China; Zhang, J., ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China; Wan, J., ATR National Key Laboratry, College of Electronic Science and Engineering, National University of Defence Technology, Changsha, Hunan, China",Conference Paper,Scopus,2-s2.0-85010216389
"Degen J., Heinrich M.P.",Multi-Atlas Based Pseudo-CT Synthesis Using Multimodal Image Registration and Local Atlas Fusion Strategies,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789571,600,608,,,10.1109/CVPRW.2016.81,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010205998&doi=10.1109%2fCVPRW.2016.81&partnerID=40&md5=5e9d31fdcc46af1cbd102405d86cd80b,"Institute of Medical Informatics, University of Lubeck, Germany; Graduate School for Computing in Medicine and Life Sciences, University of Lubeck, Germany","Degen, J., Institute of Medical Informatics, University of Lubeck, Germany, Graduate School for Computing in Medicine and Life Sciences, University of Lubeck, Germany; Heinrich, M.P., Institute of Medical Informatics, University of Lubeck, Germany",Conference Paper,Scopus,2-s2.0-85010205998
"Wan J., Li S.Z., Zhao Y., Zhou S., Guyon I., Escalera S.",ChaLearn Looking at People RGB-D Isolated and Continuous Datasets for Gesture Recognition,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789590,761,769,,,10.1109/CVPRW.2016.100,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010202014&doi=10.1109%2fCVPRW.2016.100&partnerID=40&md5=b2649cf824f90fcaa663431a4e1b80c1,"National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, China; Macau University of Science and Technology, Macau; UPSud and INRIA, Université Paris-Saclay and ChaLearn, France; University of Barcelona, Computer Vision Center, ChaLearn, Spain","Wan, J., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, China; Li, S.Z., National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, China; Zhao, Y., Macau University of Science and Technology, Macau; Zhou, S., Macau University of Science and Technology, Macau; Guyon, I., UPSud and INRIA, Université Paris-Saclay and ChaLearn, France; Escalera, S., University of Barcelona, Computer Vision Center, ChaLearn, Spain",Conference Paper,Scopus,2-s2.0-85010202014
"Aguilera C.A., Aguilera F.J., Sappa A.D., Toledo R.",Learning Cross-Spectral Similarity Measures with Deep Convolutional Neural Networks,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789530,267,275,,,10.1109/CVPRW.2016.40,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010223235&doi=10.1109%2fCVPRW.2016.40&partnerID=40&md5=cb14e48547a7ca07ebc403977bb5a4af,"Computer Vision Center, Edifici O, Campus UAB, Bellaterra, Spain; DCC, Universitat Autonoma de Barcelona, Campus UAB, Bellaterra, Spain; DIE, Victor Lamas 1290, University of Concepción, Concepción, Chile; Escuela Superior Politecnica Del Litoral, ESPOL, FIEC, Guayaquil, Ecuador; DIEE, Collao 1202, University of Bio-Bio, Concepción, Chile","Aguilera, C.A., Computer Vision Center, Edifici O, Campus UAB, Bellaterra, Spain, DCC, Universitat Autonoma de Barcelona, Campus UAB, Bellaterra, Spain, DIEE, Collao 1202, University of Bio-Bio, Concepción, Chile; Aguilera, F.J., DIE, Victor Lamas 1290, University of Concepción, Concepción, Chile; Sappa, A.D., Computer Vision Center, Edifici O, Campus UAB, Bellaterra, Spain, Escuela Superior Politecnica Del Litoral, ESPOL, FIEC, Guayaquil, Ecuador; Toledo, R., Computer Vision Center, Edifici O, Campus UAB, Bellaterra, Spain, DCC, Universitat Autonoma de Barcelona, Campus UAB, Bellaterra, Spain",Conference Paper,Scopus,2-s2.0-85010223235
"Rajchl M., Baxter J.S.H., Qiu W., Khan A.R., Fenster A., Peters T.M., Rueckert D., Yuan J.",Fast Deformable Image Registration with Non-smooth Dual Optimization,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789555,465,472,,,10.1109/CVPRW.2016.65,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010214370&doi=10.1109%2fCVPRW.2016.65&partnerID=40&md5=c021e033d735be032c5e910aad37c652,"Dept. of Computing, Imperial College London, London, United Kingdom; Robarts Research Institute, Western University, London, ON, Canada","Rajchl, M., Dept. of Computing, Imperial College London, London, United Kingdom; Baxter, J.S.H., Robarts Research Institute, Western University, London, ON, Canada; Qiu, W., Robarts Research Institute, Western University, London, ON, Canada; Khan, A.R., Robarts Research Institute, Western University, London, ON, Canada; Fenster, A., Robarts Research Institute, Western University, London, ON, Canada; Peters, T.M., Robarts Research Institute, Western University, London, ON, Canada; Rueckert, D., Dept. of Computing, Imperial College London, London, United Kingdom; Yuan, J., Robarts Research Institute, Western University, London, ON, Canada",Conference Paper,Scopus,2-s2.0-85010214370
"Kristoffersen M.S., Dueholm J.V., Satzoda R.K., Trivedi M.M., Mogelmose A., Moeslund T.B.",Towards Semantic Understanding of Surrounding Vehicular Maneuvers: A Panoramic Vision-Based Framework for Real-World Highway Studies,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789687,1584,1591,,1,10.1109/CVPRW.2016.197,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010188968&doi=10.1109%2fCVPRW.2016.197&partnerID=40&md5=bfed873d72cabcf4862cbc26732743d8,"University of California, San Diego, United States; Aalborg University, Denmark","Kristoffersen, M.S., University of California, San Diego, United States, Aalborg University, Denmark; Dueholm, J.V., University of California, San Diego, United States, Aalborg University, Denmark; Satzoda, R.K., Aalborg University, Denmark; Trivedi, M.M., Aalborg University, Denmark; Mogelmose, A., University of California, San Diego, United States, Aalborg University, Denmark; Moeslund, T.B., University of California, San Diego, United States",Conference Paper,Scopus,2-s2.0-85010188968
"Nguyen D.-L., St-Charles P.-L., Bilodeau G.-A.",Non-planar Infrared-Visible Registration for Uncalibrated Stereo Pairs,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789538,329,337,,,10.1109/CVPRW.2016.48,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010203642&doi=10.1109%2fCVPRW.2016.48&partnerID=40&md5=905d84f9eb1df35d655d8d1b856916cd,"Faculty of Information Technology, University of Science, VNU-HCMC, Ho Chi Minh city, Viet Nam; LITIV Lab., Dept. of Computer and Software Eng., Polytechnique Montreal, Montreal, QC, Canada","Nguyen, D.-L., Faculty of Information Technology, University of Science, VNU-HCMC, Ho Chi Minh city, Viet Nam; St-Charles, P.-L., LITIV Lab., Dept. of Computer and Software Eng., Polytechnique Montreal, Montreal, QC, Canada; Bilodeau, G.-A., LITIV Lab., Dept. of Computer and Software Eng., Polytechnique Montreal, Montreal, QC, Canada",Conference Paper,Scopus,2-s2.0-85010203642
"Bigun J., Mikaelyan A.",Frequency Map by Structure Tensor in Logarithmic Scale Space and Forensic Fingerprints,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789522,204,213,,,10.1109/CVPRW.2016.32,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010210669&doi=10.1109%2fCVPRW.2016.32&partnerID=40&md5=82238e58c7c128ec7b9fe7527b45f843,"Halmstad University, Halmstad, Sweden","Bigun, J., Halmstad University, Halmstad, Sweden; Mikaelyan, A., Halmstad University, Halmstad, Sweden",Conference Paper,Scopus,2-s2.0-85010210669
"Astrom F., Petra S., Schmitzer B., Schnorr C.",The Assignment Manifold: A Smooth Model for Image Labeling,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789614,963,971,,,10.1109/CVPRW.2016.124,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010192584&doi=10.1109%2fCVPRW.2016.124&partnerID=40&md5=5c07fd5df80da7b6aeb5a4cd189ff720,"HCI, Heidelberg University, Germany; MIG, Heidelberg University, Germany; CEREMADE, University Paris-Dauphine, France; IPA, Heidelberg University, Germany","Astrom, F., HCI, Heidelberg University, Germany; Petra, S., MIG, Heidelberg University, Germany; Schmitzer, B., CEREMADE, University Paris-Dauphine, France; Schnorr, C., IPA, Heidelberg University, Germany",Conference Paper,Scopus,2-s2.0-85010192584
"Gu Y., Yang J., Yang G.-Z.",Multi-view Multi-modal Feature Embedding for Endomicroscopy Mosaic Classification,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789656,1315,1323,,,10.1109/CVPRW.2016.166,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010202514&doi=10.1109%2fCVPRW.2016.166&partnerID=40&md5=90d1e54b6a98c7abfc920d64c9477644,"School of Biomedical Engineering, Shanghai Jiao Tong University, China; Hamlyn Centre for Robotic Surgery, Imperial College of London, United Kingdom","Gu, Y., School of Biomedical Engineering, Shanghai Jiao Tong University, China; Yang, J., School of Biomedical Engineering, Shanghai Jiao Tong University, China; Yang, G.-Z., Hamlyn Centre for Robotic Surgery, Imperial College of London, United Kingdom",Conference Paper,Scopus,2-s2.0-85010202514
"St-Charles P.-L., Bilodeau G.-A., Bergevin R.",Fast Image Gradients Using Binary Feature Convolutions,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789628,1074,1082,,,10.1109/CVPRW.2016.138,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010202468&doi=10.1109%2fCVPRW.2016.138&partnerID=40&md5=2c4ce3b3050b8d14c67a3c50796d2495,"LITIV Lab., Dept. of Computer and Software Eng., Polytechnique Montréal, Montréal, QC, Canada; LVSN - REPARTI, Université Laval, Québec City, QC, Canada","St-Charles, P.-L., LITIV Lab., Dept. of Computer and Software Eng., Polytechnique Montréal, Montréal, QC, Canada; Bilodeau, G.-A., LITIV Lab., Dept. of Computer and Software Eng., Polytechnique Montréal, Montréal, QC, Canada; Bergevin, R., LVSN - REPARTI, Université Laval, Québec City, QC, Canada",Conference Paper,Scopus,2-s2.0-85010202468
"Siva P., Shafiee M.J., Jamieson M., Wong A.","Real-Time, Embedded Scene Invariant Crowd Counting Using Scale-Normalized Histogram of Moving Gradients (HoMG)",2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789605,885,892,,,10.1109/CVPRW.2016.115,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010210794&doi=10.1109%2fCVPRW.2016.115&partnerID=40&md5=723165e088e2ca90a9de48575d922fd7,"Aimetis Corporation, Waterloo, ON, Canada; VIP Research Group, University of Waterloo, Waterloo, ON, Canada","Siva, P., Aimetis Corporation, Waterloo, ON, Canada; Shafiee, M.J., VIP Research Group, University of Waterloo, Waterloo, ON, Canada; Jamieson, M., Aimetis Corporation, Waterloo, ON, Canada; Wong, A., VIP Research Group, University of Waterloo, Waterloo, ON, Canada",Conference Paper,Scopus,2-s2.0-85010210794
"Le T.H.N., Zheng Y., Zhu C., Luu K., Savvides M.",Multiple Scale Faster-RCNN Approach to Driver's Cell-Phone Usage and Hands on Steering Wheel Detection,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789503,46,53,,,10.1109/CVPRW.2016.13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010216142&doi=10.1109%2fCVPRW.2016.13&partnerID=40&md5=f72e3f1fead7d3e8b8167e06f5ae409c,"CyLab Biometrics Center, Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, United States","Le, T.H.N., CyLab Biometrics Center, Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, United States; Zheng, Y., CyLab Biometrics Center, Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, United States; Zhu, C., CyLab Biometrics Center, Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, United States; Luu, K., CyLab Biometrics Center, Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, United States; Savvides, M., CyLab Biometrics Center, Department of Electrical and Computer Engineering, Carnegie Mellon University, Pittsburgh, PA, United States",Conference Paper,Scopus,2-s2.0-85010216142
"Hofmann J., Korinth J., Koch A.",A Scalable High-Performance Hardware Architecture for Real-Time Stereo Vision by Semi-Global Matching,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789600,845,853,,,10.1109/CVPRW.2016.110,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010204738&doi=10.1109%2fCVPRW.2016.110&partnerID=40&md5=498f97791e2f27cf97698356a1d93dd3,"Embedded Systems and Applications Group (ESA), Technische Universitat Darmstadt, Germany","Hofmann, J., Embedded Systems and Applications Group (ESA), Technische Universitat Darmstadt, Germany; Korinth, J., Embedded Systems and Applications Group (ESA), Technische Universitat Darmstadt, Germany; Koch, A., Embedded Systems and Applications Group (ESA), Technische Universitat Darmstadt, Germany",Conference Paper,Scopus,2-s2.0-85010204738
"Rudd E.M., Boult T.E.",CALIPER: Continuous Authentication Layered with Integrated PKI Encoding Recognition,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789521,195,203,,,10.1109/CVPRW.2016.31,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010190525&doi=10.1109%2fCVPRW.2016.31&partnerID=40&md5=1ac88227cf48f926f7eaaec66c68b35c,"University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States","Rudd, E.M., University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States; Boult, T.E., University of Colorado at Colorado Springs, Vision and Security Technology (VAST) Lab, United States",Conference Paper,Scopus,2-s2.0-85010190525
"Zheng Z., Weng J.",Mobile Device Based Outdoor Navigation with On-Line Learning Neural Network: A Comparison with Convolutional Neural Network,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789499,11,18,,1,10.1109/CVPRW.2016.9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010190127&doi=10.1109%2fCVPRW.2016.9&partnerID=40&md5=2bddea21ad0ad5281a352c824519ff41,"Miching State University, 428 South Shaw Lane, East Lansing, United States","Zheng, Z., Miching State University, 428 South Shaw Lane, East Lansing, United States; Weng, J., Miching State University, 428 South Shaw Lane, East Lansing, United States",Conference Paper,Scopus,2-s2.0-85010190127
"Babahajiani P., Fan L., Kamarainen J.-K., Gabbouj M.",Comprehensive Automated 3D Urban Environment Modelling Using Terrestrial Laser Scanning Point Cloud,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789577,652,660,,,10.1109/CVPRW.2016.87,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010219874&doi=10.1109%2fCVPRW.2016.87&partnerID=40&md5=d43c5023755a53990271b04694df00ad,"Nokia Technologies, Tampere, Finland; Department of Signal Processing, Tampere University of Technology, Tampere, Finland","Babahajiani, P., Nokia Technologies, Tampere, Finland; Fan, L., Nokia Technologies, Tampere, Finland; Kamarainen, J.-K., Department of Signal Processing, Tampere University of Technology, Tampere, Finland; Gabbouj, M., Department of Signal Processing, Tampere University of Technology, Tampere, Finland",Conference Paper,Scopus,2-s2.0-85010219874
"Jud C., Mori N., Cattin P.C.",Sparse Kernel Machines for Discontinuous Registration and Nonstationary Regularization,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789553,449,456,,,10.1109/CVPRW.2016.63,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010223978&doi=10.1109%2fCVPRW.2016.63&partnerID=40&md5=faba58830e3639896a7d88b8382e0a39,"Dept. of Biomedical Engineering, University of Basel, Switzerland","Jud, C., Dept. of Biomedical Engineering, University of Basel, Switzerland; Mori, N., Dept. of Biomedical Engineering, University of Basel, Switzerland; Cattin, P.C., Dept. of Biomedical Engineering, University of Basel, Switzerland",Conference Paper,Scopus,2-s2.0-85010223978
"De Smedt Q., Wannous H., Vandeborre J.-P.",Skeleton-Based Dynamic Hand Gesture Recognition,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789643,1206,1214,,,10.1109/CVPRW.2016.153,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010213711&doi=10.1109%2fCVPRW.2016.153&partnerID=40&md5=055e7b2e0b3ebc622524dda3a630665c,"Télécom Lille, Univ. Lille, CNRS, UMR 9189, CRIStAL, Lille, France","De Smedt, Q., Télécom Lille, Univ. Lille, CNRS, UMR 9189, CRIStAL, Lille, France; Wannous, H., Télécom Lille, Univ. Lille, CNRS, UMR 9189, CRIStAL, Lille, France; Vandeborre, J.-P., Télécom Lille, Univ. Lille, CNRS, UMR 9189, CRIStAL, Lille, France",Conference Paper,Scopus,2-s2.0-85010213711
"Volokitin A., Timofte R., Van Gool L.",Deep Features or Not: Temperature and Time Prediction in Outdoor Scenes,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789635,1136,1144,,,10.1109/CVPRW.2016.145,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010187357&doi=10.1109%2fCVPRW.2016.145&partnerID=40&md5=b6f04dcb729a351f9a0f2a2f1d9c6efd,"Computer Vision Laboratory, D-ITET, ETH Zurich, Switzerland; CVL, D-ITET, ETH Zurich, PSI, ESAT, KU Leuven, Switzerland","Volokitin, A., Computer Vision Laboratory, D-ITET, ETH Zurich, Switzerland; Timofte, R., Computer Vision Laboratory, D-ITET, ETH Zurich, Switzerland; Van Gool, L., CVL, D-ITET, ETH Zurich, PSI, ESAT, KU Leuven, Switzerland",Conference Paper,Scopus,2-s2.0-85010187357
Prasad D.K.,Strategies for Resolving Camera Metamers Using 3+1 Channel,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789613,954,962,,,10.1109/CVPRW.2016.123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010214352&doi=10.1109%2fCVPRW.2016.123&partnerID=40&md5=1753f100b2628589604d89af00d7f13b,"Nanyang Technological University, School of Computer Science and Engineering, Singapore, Singapore","Prasad, D.K., Nanyang Technological University, School of Computer Science and Engineering, Singapore, Singapore",Conference Paper,Scopus,2-s2.0-85010214352
"Teutsch M., Grinberg M.",Robust Detection of Moving Vehicles in Wide Area Motion Imagery,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789670,1434,1442,,,10.1109/CVPRW.2016.180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010192985&doi=10.1109%2fCVPRW.2016.180&partnerID=40&md5=a63dff2b8aada7add7ac9ed182d8d0d9,"Fraunhofer IOSB, Karlsruhe, Germany","Teutsch, M., Fraunhofer IOSB, Karlsruhe, Germany; Grinberg, M., Fraunhofer IOSB, Karlsruhe, Germany",Conference Paper,Scopus,2-s2.0-85010192985
"Agapito L., Berg T., Kosecka J., Zelnik-Manor L., Tuytelaars T., Li F.-F., Bajcsy R.",Message from the General and Program Chairs,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789495,xix,xx,,,10.1109/CVPRW.2016.5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010223495&doi=10.1109%2fCVPRW.2016.5&partnerID=40&md5=612b4e51788bd6f052e2d48845760e95,,"Agapito, L.; Berg, T.; Kosecka, J.; Zelnik-Manor, L.; Tuytelaars, T.; Li, F.-F.; Bajcsy, R.",Editorial,Scopus,2-s2.0-85010223495
"Almutairi Y., Cootes T., Kadler K.",Analysing the Structure of Collagen Fibres in SBFSEM Images,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789659,1342,1349,,,10.1109/CVPRW.2016.169,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010213689&doi=10.1109%2fCVPRW.2016.169&partnerID=40&md5=7c6318aa6ac0d863b4f3057018a26920,"Imaging Science, University of Manchester, United Kingdom; Welcome Trust Centre for Cell-Matrix Research, University of Manchester, United Kingdom","Almutairi, Y., Imaging Science, University of Manchester, United Kingdom; Cootes, T., Imaging Science, University of Manchester, United Kingdom; Kadler, K., Welcome Trust Centre for Cell-Matrix Research, University of Manchester, United Kingdom",Conference Paper,Scopus,2-s2.0-85010213689
"Hu S., Short N.J., Riggan B.S., Gordon C., Gurton K.P., Thielke M., Gurram P., Chan A.L.",A Polarimetric Thermal Database for Face Recognition Research,2016,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,,,7789520,187,194,,,10.1109/CVPRW.2016.30,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010222350&doi=10.1109%2fCVPRW.2016.30&partnerID=40&md5=9bcbe17c8dc6ca4c68e84f8c6b540d98,"U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Booz Allen Hamilton, 8283 Greensboro Dr., McLean, VA, United States","Hu, S., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Short, N.J., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Riggan, B.S., Booz Allen Hamilton, 8283 Greensboro Dr., McLean, VA, United States; Gordon, C., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Gurton, K.P., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Thielke, M., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Gurram, P., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States; Chan, A.L., U.S. Army Research Laboratory, 2800 Powder Mill Rd., Adelphi, MD, United States",Conference Paper,Scopus,2-s2.0-85010222350
